date,participant,trial,nTarg,targOnset,targFlash,targRT,targCor,targGap,FA_rt,isPrac,isStationary
2021-11-12,davidarvo,34,8,5.291111,2,5.862388,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,34,8,6.206545,1,6.804523,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,34,8,7.12855,2,7.78805,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,34,8,8.016757,2,8.594481,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,35,7,1.381043,1,1.944397,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,35,7,2.219009,1,2.820193,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,35,7,3.073229,2,3.574155,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,35,7,3.974316,2,4.551425,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,35,7,4.862034,2,5.365833,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,35,7,5.750365,1,6.261677,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,35,7,6.607796,2,7.105925,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,36,7,1.617759,1,2.081763,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,36,7,2.453956,2,2.930303,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,36,7,3.340115,1,3.930148,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,36,7,4.175121,2,4.674613,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,36,7,5.072314,2,5.786335,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,36,7,5.958505,1,6.407139,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,36,7,7.448752,1,8.006311,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,37,7,1.609567,2,2.208664,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,37,7,2.496351,2,3.043149,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,37,7,3.392603,1,3.856585,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,37,7,4.230688,2,4.729858,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,37,7,5.120924,2,5.751295,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,37,7,6.007005,1,6.499229,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,37,7,7.484346,1,8.052238,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,38,8,1.765136,1,2.197778,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,38,8,2.607278,2,3.130618,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,38,8,3.497162,1,3.930484,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,38,8,4.340695,1,4.771387,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,38,8,5.181873,2,5.683267,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,38,8,6.061006,1,6.50623,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,38,8,6.896001,1,7.382208,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,38,8,7.95698,2,8.394665,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,39,8,1.752776,2,2.228787,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,39,8,2.63238,2,3.150097,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,39,8,3.519536,1,4.038267,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,39,8,4.350718,1,4.851377,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,39,8,5.184899,2,5.796862,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,39,8,6.082405,2,6.586838,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,39,8,6.960695,1,7.571949,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,39,8,7.919592,2,8.494501,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,40,7,1.499707,2,2.020233,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,40,7,2.376246,1,2.905423,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,40,7,3.216179,2,3.719586,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,40,7,4.120017,1,4.636125,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,40,7,4.963707,1,5.486908,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,40,7,5.810092,2,6.282582,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,40,7,7.614804,2,8.205889,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,41,8,1.536941,1,2.053209,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,41,8,2.38251,2,2.860484,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,41,8,3.283653,2,3.803978,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,41,8,4.183102,1,4.684909,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,41,8,5.018907,1,5.46179,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,41,8,5.929068,2,6.417584,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,41,8,6.832624,2,7.304819,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,41,8,7.730805,1,8.350734,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,42,8,1.38432,1,1.930499,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,42,8,2.229561,2,2.772336,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,42,8,3.13048,1,3.562787,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,42,8,3.982878,1,4.485137,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,42,8,4.828971,1,5.326769,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,42,8,5.662751,2,6.196068,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,42,8,6.561296,2,7.149667,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,42,8,7.992389,1,8.495481,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,43,7,1.487797,1,1.933962,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,43,7,2.325123,2,2.868078,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,43,7,3.210332,1,3.690822,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,43,7,4.060236,1,4.542335,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,43,7,4.906506,1,5.366348,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,43,7,5.745246,2,6.297098,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,43,7,7.352941,1,7.840681,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,44,7,1.719695,2,2.256702,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,44,7,2.610449,2,3.190989,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,44,7,3.50733,1,3.966574,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,44,7,4.342268,2,4.932953,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,44,7,5.227283,1,5.679107,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,44,7,6.063463,1,6.621506,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,44,7,6.916407,1,7.419024,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,45,8,1.620164,1,2.060803,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,45,8,2.453948,1,2.875484,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,45,8,3.293347,1,3.674421,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,45,8,4.130097,1,4.588076,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,45,8,4.984656,2,5.61749,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,45,8,5.884807,2,6.54875,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,45,8,7.150872,2,7.751461,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,45,8,8.034423,1,8.695509,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,46,8,1.454153,1,1.924696,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,46,8,2.306316,1,2.803972,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,46,8,3.163652,2,3.685262,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,46,8,4.052116,1,4.564297,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,46,8,4.894728,1,5.451518,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,46,8,6.159256,1,6.672778,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,46,8,6.993958,1,7.549087,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,46,8,7.987408,2,8.607257,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,47,7,1.343097,1,1.863769,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,47,7,2.176868,1,2.655526,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,47,7,3.034071,2,3.489661,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,47,7,3.920184,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,47,7,4.774758,1,5.239288,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,47,7,5.619762,2,6.104487,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,47,7,7.388521,1,7.916452,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,48,7,1.362903,1,1.777705,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,48,7,2.203133,2,2.795088,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,48,7,3.095716,1,3.609425,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,48,7,3.950401,2,4.418832,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,48,7,4.839266,1,5.249893,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,48,7,5.673024,1,6.138348,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,48,7,6.505029,2,7.012197,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,49,7,1.223917,2,1.775437,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,49,7,2.118855,2,2.776492,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,49,7,3.018725,1,3.474472,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,49,7,3.8709,2,4.562323,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,49,7,4.751181,2,5.471151,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,49,7,5.64854,1,6.235729,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,49,7,6.706552,2,7.249646,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,50,7,1.819564,1,2.321541,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,50,7,2.675386,1,3.118199,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,50,7,3.51952,1,3.907968,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,50,7,4.352366,2,4.849206,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,50,7,5.236769,2,5.718937,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,50,7,6.129125,2,6.569982,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,50,7,7.02774,2,7.507051,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,51,8,1.553644,1,2.044512,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,51,8,2.400866,2,2.885298,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,51,8,3.300577,2,3.774639,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,51,8,4.181839,2,4.639679,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,51,8,5.073619,1,5.547645,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,51,8,5.930508,2,6.399065,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,51,8,6.827393,1,7.289673,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,51,8,7.861777,2,8.448029,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,52,8,1.494926,1,1.886944,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,52,8,2.351667,1,2.850474,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,52,8,3.1856,1,3.663129,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,52,8,4.029465,1,4.504996,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,52,8,4.873329,2,5.350571,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,52,8,5.773039,2,6.281029,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,52,8,6.672799,1,7.183736,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,52,8,7.539372,1,8.105289,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,53,8,1.578577,2,2.127424,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,53,8,2.471897,2,3.013583,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,53,8,3.371346,1,3.800287,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,53,8,4.219594,1,4.68832,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,53,8,5.062001,1,5.48908,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,53,8,6.101022,1,6.56146,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,53,8,6.935331,2,7.492624,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,53,8,7.836296,1,8.312161,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,54,7,1.14513,2,1.767709,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,54,7,2.038808,1,2.518869,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,54,7,2.895145,1,3.397314,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,54,7,3.737386,1,4.172469,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,54,7,4.574705,2,5.324412,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,54,7,5.457436,1,5.906081,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,54,7,6.295631,2,6.794894,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,55,8,1.616929,1,2.108616,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,55,8,2.453024,1,3.048575,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,55,8,3.305296,1,3.768203,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,55,8,4.141273,1,4.55985,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,55,8,4.987328,2,5.460526,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,55,8,5.87384,2,6.418139,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,55,8,6.774306,1,7.271249,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,55,8,7.857526,2,8.450923,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,56,8,1.418233,1,1.852395,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,56,8,2.261868,1,2.702311,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,56,8,3.106578,1,3.56333,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,56,8,3.951418,1,4.385047,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,56,8,4.795749,1,5.217811,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,56,8,5.639848,2,6.215138,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,56,8,6.817141,2,7.31628,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,56,8,7.699674,2,8.426889,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,57,8,1.662714,1,2.131272,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,57,8,2.520011,1,3.096865,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,57,8,3.362962,1,3.796385,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,57,8,4.196712,1,4.602147,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,57,8,5.037023,1,5.432475,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,57,8,6.258484,1,7.005403,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,57,8,7.298021,2,7.937654,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,57,8,8.183776,2,8.760365,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,58,7,1.527278,1,2.108716,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,58,7,2.363999,1,2.997855,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,58,7,3.213823,2,3.752339,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,58,7,4.110567,2,4.607132,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,58,7,5.00173,2,5.509035,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,58,7,5.895677,1,6.476524,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,58,7,6.751119,2,7.22698,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,59,7,1.577692,2,2.1202,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,59,7,2.474809,1,2.927197,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,59,7,3.328635,1,3.807696,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,59,7,4.163061,2,4.67484,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,59,7,5.047033,2,5.583741,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,59,7,5.944409,1,6.41712,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,59,7,6.789858,2,7.317521,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,60,7,1.554415,2,2.090175,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,60,7,2.445102,2,2.978702,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,60,7,3.331598,1,3.857683,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,60,7,4.168413,2,4.76503,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,60,7,5.078478,1,5.578807,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,60,7,5.935565,1,6.608594,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,60,7,7.09033,2,7.622231,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,61,8,1.809222,1,2.264426,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,61,8,2.650218,1,3.126066,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,61,8,3.496459,1,3.930071,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,61,8,4.342942,1,4.806114,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,61,8,5.184979,1,5.628476,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,61,8,6.029382,1,6.568505,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,61,8,6.870787,1,7.361663,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,61,8,7.706586,1,8.240942,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,62,8,1.716216,2,2.209044,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,62,8,2.60804,2,3.11861,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,62,8,3.506835,2,3.975487,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,62,8,4.396183,1,4.919731,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,62,8,5.228542,2,5.73565,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,62,8,6.118116,2,6.649381,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,62,8,7.016338,2,7.522718,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,62,8,7.90433,2,8.416277,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,63,8,1.796214,1,2.176302,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,63,8,2.642288,1,3.234444,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,63,8,3.486365,1,3.977442,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,63,8,4.331218,1,4.819757,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,63,8,5.175067,1,5.641572,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,63,8,6.019989,1,6.552564,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,63,8,6.858304,1,7.353051,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,63,8,7.696372,2,8.195504,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,64,8,1.765459,1,2.197445,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,64,8,2.608624,2,3.047844,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,64,8,3.509316,1,4.052117,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,64,8,4.353277,1,4.882118,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,64,8,5.376049,1,5.904699,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,64,8,6.408174,2,6.870957,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,64,8,7.295926,2,8.006896,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,64,8,8.194098,2,8.971928,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,65,7,1.797852,1,2.253387,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,65,7,2.631417,2,3.214242,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,65,7,3.519718,2,4.04087,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,65,7,4.418837,1,4.961719,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,65,7,5.273076,2,5.774132,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,65,7,6.150935,2,6.628997,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,65,7,7.061336,2,7.550989,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,66,7,1.410655,1,1.870766,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,66,7,2.25114,2,2.790096,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,66,7,3.142049,1,3.627521,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,66,7,4.034227,2,4.518883,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,66,7,4.920647,1,5.664301,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,66,7,5.75386,2,6.319145,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,66,7,8.129625,2,8.684293,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,67,8,1.769833,1,2.253416,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,67,8,2.620708,1,3.128085,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,67,8,3.475685,1,3.942618,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,67,8,4.330116,1,4.914227,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,67,8,5.188713,1,5.741399,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,67,8,6.040815,2,6.669168,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,67,8,7.073874,2,7.762472,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,67,8,7.96134,2,8.557028,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,68,7,1.409516,2,1.95975,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,68,7,2.311838,1,2.773058,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,68,7,3.154583,1,3.823459,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,68,7,3.987087,2,4.659017,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,68,7,4.87382,1,5.598397,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,68,7,5.731404,2,6.219539,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,68,7,6.626195,1,7.20771,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,69,7,1.542507,1,2.059249,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,69,7,2.401578,1,2.817978,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,69,7,3.241138,1,3.64363,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,69,7,4.0813,1,4.517623,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,69,7,4.917996,1,5.329359,1,0.01250001,NaN,0,0
